popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
42,0.912,0.551,402520.0,0.913,0.0,8,0.729,-5.489,0,0.911,26227,0.344
12,0.939,0.218,195960.0,0.0387,0.113,0,0.146,-24.287,0,0.0426,20904,0.0851
62,0.662,0.507,,0.428,0.149,9,0.101,-4.677,0,0.0263,9926,0.406
59,0.95,0.0854,468640.0,0.0642,0.819,1,0.0786,-26.589,0,0.0434,16200,0.0766
64,0.00889,0.377,141000.0,0.506,1.15e-06,2,0.482,-4.773,1,0.157,11380,0.787
17,0.831,0.521,385680.0,0.961,0.0,8,0.803,-7.646,0,0.901,8045,0.059
35,0.826,0.448,216453.0,0.212,1.36e-05,8,0.284,-13.579,0,0.0859,26227,0.238
26,0.496,0.527,,0.566,0.0,10,0.284,-12.515,0,0.0928,13425,0.718
73,0.0522,0.862,301520.0,0.479,0.00126,10,0.589,-9.199,0,0.0646,2545,0.925
38,0.0596,0.59,,0.889,0.0,5,0.378,-4.722,0,0.029,4884,0.711
26,0.758,0.643,209533.0,0.704,0.0,10,0.734,-13.268,0,0.953,19788,0.168
55,0.176,0.668,,0.616,0.0,8,0.945,-10.84,1,0.0669,26227,0.61
65,0.799,0.603,161613.0,0.606,0.0,0,0.391,-6.634,0,0.114,19690,0.463
86,0.256,0.52,180823.0,0.761,4.96e-06,7,0.17,-3.093,0,0.0853,26227,0.286
62,0.253,0.593,227587.0,0.391,0.0,11,0.0895,-7.594,0,0.0584,17924,0.141
64,0.288,0.307,312173.0,0.43,0.000994,5,0.0988,-11.333,0,0.0629,11376,0.305
54,0.269,0.426,199867.0,0.767,0.0,4,0.0996,-4.521,0,0.0316,26227,0.153
29,0.0959,0.464,172227.0,0.553,0.00723,10,0.184,-12.794,0,0.0516,7648,0.48
49,0.0431,0.646,,0.613,0.873,2,0.246,-8.082,0,0.0278,9419,0.403
5,0.866,0.177,,0.0422,0.513,0,0.0926,-27.34,0,0.0486,16187,0.471
24,0.507,0.723,180213.0,0.939,0.15,6,0.0949,-5.914,0,0.0393,3717,0.729
48,0.00028,0.689,278213.0,0.679,3.38e-05,8,0.0986,-6.735,0,0.0315,9653,0.43
60,0.00949,0.542,235616.0,0.708,0.00342,8,0.132,-5.805,1,0.0484,1646,0.372
12,0.724,0.621,503673.0,0.151,0.0,5,0.704,-20.629,0,0.947,19411,0.43
48,0.00497,0.27,478133.0,0.829,0.0141,9,0.129,-4.657,1,0.0468,12120,0.15
43,0.00122,0.616,,0.852,0.0227,10,0.0923,-5.358,1,0.0321,24384,0.636
43,1.57e-06,0.129,254120.0,0.951,0.88,7,0.0854,-4.922,0,0.117,26227,0.203
76,0.063,0.884,,0.765,7.04e-06,11,0.118,-3.865,0,0.0882,26227,0.594
72,0.42,0.71,181510.0,0.662,0.0,1,0.0723,-5.947,1,0.175,7913,0.755
49,0.781,0.658,125960.0,0.491,0.0,5,0.129,-8.512,1,0.0636,645,0.745
11,0.79,0.465,244200.0,0.483,0.0,2,0.264,-21.852,0,0.937,216,0.302
48,0.649,0.527,,0.226,0.182,11,0.303,-19.611,0,0.0357,26227,0.331
37,0.759,0.626,,0.462,0.0,7,0.723,-14.94,0,0.948,26227,0.633
62,0.911,0.404,309013.0,0.408,0.0512,0,0.117,-10.77,0,0.0349,6540,0.0723
12,0.956,0.19,143453.0,0.00833,0.882,8,0.0783,-30.273,0,0.0387,17303,0.0618
45,0.772,0.513,,0.346,0.00152,0,0.713,-10.71,0,0.0296,9005,0.219
58,0.298,0.767,188880.0,0.669,0.0,4,0.0867,-4.508,0,0.211,26170,0.72
64,0.397,0.77,186880.0,0.509,2.31e-06,4,0.206,-9.508,1,0.135,13644,0.601
33,0.964,0.371,153285.0,0.185,0.85,8,0.299,-18.282,1,0.0294,19135,0.208
65,0.135,0.747,210627.0,0.716,0.0,2,0.251,-2.457,1,0.075,6544,0.751
41,0.437,0.514,176811.0,0.435,8.38e-05,0,0.198,-8.138,1,0.377,13107,0.512
46,0.52,0.729,327400.0,0.482,0.0,2,0.091,-7.107,1,0.0376,22731,0.604
44,0.00863,0.542,324080.0,0.704,0.00285,5,0.113,-5.166,0,0.0511,8923,0.44
47,0.594,0.347,,0.548,0.0,8,0.137,-7.047,1,0.0389,8103,0.236
45,0.0236,0.758,219520.0,0.755,0.0,5,0.0829,-7.82,0,0.062,6233,0.291
28,0.911,0.709,108110.0,0.178,0.0,9,0.312,-18.209,0,0.951,8449,0.593
59,0.258,0.419,244054.0,0.412,0.0,10,0.0939,-10.384,0,0.0453,9827,0.094
32,0.984,0.773,142507.0,0.113,0.000294,3,0.0728,-15.088,0,0.0712,2482,0.525
40,0.83,0.54,164400.0,0.724,0.0,4,0.825,-12.58,0,0.944,24250,0.232
44,0.387,0.566,255227.0,0.665,0.0012,10,0.354,-6.997,0,0.0346,6008,0.154
12,0.963,0.309,242787.0,0.12,6.27e-05,11,0.606,-25.377,0,0.0488,19909,0.27
52,0.22,0.529,189893.0,0.746,1.6e-05,11,0.0947,-4.463,0,0.304,20847,0.608
14,0.893,0.255,210413.0,0.352,0.599,5,0.217,-17.573,1,0.0428,8296,0.3
68,0.385,0.649,,0.535,0.000422,9,0.12,-12.017,1,0.224,21232,0.843
49,0.0501,0.59,213526.0,0.56,1.6e-06,9,0.339,-5.644,1,0.205,13110,0.304
27,0.674,0.286,,0.871,0.000929,10,0.683,-8.576,0,0.0735,676,0.571
46,0.0174,0.471,251696.0,0.846,0.0,5,0.148,-4.05,0,0.0388,2615,0.314
56,0.693,0.485,314680.0,0.324,2.37e-05,8,0.115,-8.185,0,0.031,10738,0.187
55,0.473,0.816,254973.0,0.755,2.66e-06,11,0.178,-4.942,0,0.0828,5218,0.735
47,0.513,0.405,428387.0,0.799,0.375,8,0.221,-6.615,0,0.0635,26227,0.274
44,0.0171,0.693,,0.603,0.0112,4,0.0693,-10.675,1,0.0378,947,0.823
40,0.828,0.602,,0.493,0.337,5,0.333,-10.167,0,0.243,21386,0.228
12,0.984,0.35,365520.0,0.111,0.667,5,0.112,-19.5,0,0.0426,11862,0.324
36,0.972,0.139,,0.399,0.00231,5,0.955,-11.668,0,0.0587,14099,0.0953
28,0.612,0.428,,0.901,0.0,1,0.561,-10.348,1,0.902,16566,0.501
26,0.876,0.623,574839.0,0.83,0.0,5,0.689,-6.56,0,0.948,20085,0.404
32,0.691,0.629,109090.0,0.497,0.896,1,0.097,-15.78,1,0.0421,26227,0.727
5,0.962,0.169,156400.0,0.0448,0.00128,8,0.0894,-23.729,0,0.0406,409,0.0432
45,0.511,0.655,,0.312,0.00116,11,0.0964,-12.951,0,0.0267,19621,0.183
60,0.0473,0.404,233333.0,0.792,0.0,11,0.107,-2.67,0,0.0391,11144,0.313
41,0.0028,0.508,303640.0,0.619,0.539,1,0.111,-7.072,1,0.195,23647,0.247
54,0.000386,0.3,237360.0,0.986,0.000136,11,0.0924,-3.022,0,0.107,21469,0.256
32,0.806,0.423,123840.0,0.156,0.000587,8,0.623,-17.959,0,0.039,9359,0.563
52,0.976,0.298,398280.0,0.0823,0.134,0,0.114,-18.406,0,0.0539,25545,0.0515
36,0.872,0.589,188280.0,0.308,0.649,7,0.697,-23.126,1,0.176,20905,0.831
36,0.615,0.229,234067.0,0.533,0.0252,0,0.711,-8.26,0,0.0674,16581,0.348
31,0.0821,0.521,204107.0,0.727,0.000115,10,0.21,-5.037,0,0.0383,18059,0.31
48,0.471,0.25,464400.0,0.324,0.0,2,0.108,-9.545,0,0.0356,19284,0.253
40,0.462,0.311,155500.0,0.433,0.76,2,0.0999,-10.618,1,0.0554,20961,0.208
38,0.835,0.496,226152.0,0.511,0.113,2,0.114,-12.092,0,0.0356,24596,0.57
44,0.0589,0.697,299093.0,0.756,0.0,4,0.383,-7.971,1,0.0884,25049,0.785
22,0.985,0.374,179879.0,0.247,0.0,2,0.182,-9.352,0,0.0401,6353,0.318
58,0.0769,0.874,257067.0,0.767,0.0,9,0.0371,-4.046,0,0.317,1639,0.646
16,0.94,0.274,118453.0,0.193,0.914,10,0.055,-17.492,0,0.0347,24311,0.185
49,0.509,0.462,,0.58,0.131,6,0.105,-8.187,0,0.0322,23670,0.472
62,0.15,0.923,,0.587,0.0,2,0.118,-6.401,0,0.262,24684,0.27
37,0.000178,0.732,325507.0,0.764,0.00343,0,0.0671,-6.936,0,0.112,9959,0.68
59,0.045,0.665,279549.0,0.682,0.0,7,0.104,-4.912,1,0.0603,25318,0.0904
46,0.967,0.427,181067.0,0.15,1.65e-05,8,0.227,-15.918,0,0.035,22015,0.378
8,0.988,0.337,,0.106,0.54,4,0.172,-13.923,0,0.0737,26227,0.17
15,0.991,0.671,160333.0,0.248,0.000639,6,0.11,-20.538,1,0.945,19217,0.564
56,0.146,0.561,247733.0,0.385,0.000496,9,0.171,-15.33,0,0.0323,20196,0.664
63,0.0686,0.548,229093.0,0.72,0.000232,4,0.107,-9.777,1,0.0409,10535,0.458
44,0.0862,0.751,231000.0,0.24,0.0642,0,0.11,-8.409,1,0.0458,5142,0.185
77,0.0179,0.618,269000.0,0.938,0.0,0,0.167,-3.442,0,0.0456,23530,0.875
47,0.0132,0.563,152067.0,0.434,4.82e-06,4,0.331,-11.196,0,0.223,26227,0.543
20,0.992,0.397,,0.0738,0.927,6,0.134,-20.75,0,0.0408,1001,0.495
51,0.126,0.822,191147.0,0.742,0.00129,2,0.169,-5.384,0,0.24,25176,0.709
37,0.0609,0.606,,0.522,0.0161,3,0.0944,-8.035,0,0.292,22071,0.389
54,0.977,0.551,146093.0,0.114,0.874,6,0.141,-24.78,1,0.0451,17146,0.124
41,4.43e-06,0.466,266973.0,0.968,0.00309,3,0.103,-5.03,0,0.101,12682,0.474
72,0.000832,0.809,167410.0,0.461,4.43e-05,1,0.143,-5.677,1,0.0907,21734,0.325
67,0.104,0.691,,0.75,0.0,1,0.123,-3.934,1,0.347,11005,0.345
73,0.00546,0.546,174307.0,0.839,0.0,9,0.382,-5.365,1,0.0784,18590,0.491
21,0.91,0.22,225427.0,0.0241,0.609,2,0.326,-34.228,0,0.0453,4381,0.0568
50,0.852,0.408,214227.0,0.344,0.541,7,0.0941,-13.927,1,0.0808,12086,0.159
14,0.942,0.35,79333.0,0.0761,0.0,10,0.156,-22.003,1,0.117,19500,0.0659
48,0.0169,0.42,400711.0,0.752,0.0214,10,0.117,-5.002,1,0.0386,2915,0.461
52,0.137,0.586,299027.0,0.572,0.0,8,0.57,-7.523,1,0.0398,20295,0.563
43,0.0526,0.574,,0.313,4.76e-06,5,0.174,-14.227,0,0.0537,26227,0.496
61,0.492,0.672,176091.0,0.457,0.0,0,0.184,-10.647,0,0.205,21978,0.596
31,0.0538,0.569,205893.0,0.792,0.769,10,0.0833,-14.294,0,0.0307,5720,0.925
45,0.00113,0.613,196173.0,0.914,5.14e-06,4,0.302,-4.152,0,0.0366,308,0.752
43,0.0717,0.513,265665.0,0.763,0.919,9,0.164,-7.425,1,0.057,5,0.532
71,0.155,0.837,,0.403,0.000511,5,0.225,-10.053,0,0.33,20549,0.2
17,0.786,0.455,88813.0,0.214,7.04e-06,4,0.663,-18.482,0,0.519,21616,0.63
63,0.221,0.658,198460.0,0.682,0.0,9,0.236,-4.31,0,0.0311,283,0.541
54,0.027,0.596,244960.0,0.557,1.64e-05,3,0.0914,-6.401,0,0.0299,6278,0.314
57,0.244,0.266,256173.0,0.389,1.42e-06,7,0.0688,-13.682,0,0.0305,10420,0.148
70,0.25,0.788,251240.0,0.844,0.000678,5,0.0723,-3.131,0,0.0334,3504,0.382
64,0.0232,0.267,,0.67,0.0,5,0.312,-4.688,1,0.0807,26227,0.114
35,0.994,0.493,183413.0,0.178,0.93,10,0.119,-18.259,1,0.0632,3814,0.381
8,0.914,0.21,149707.0,0.0339,0.0,10,0.189,-28.654,0,0.0584,14015,0.136
41,0.5,0.582,,0.666,0.00373,8,0.33,-6.898,0,0.0343,24096,0.724
27,0.00126,0.36,345440.0,0.576,0.0847,10,0.76,-8.35,0,0.0266,9835,0.15
43,0.292,0.657,,0.641,0.0,4,0.0883,-5.152,0,0.295,11845,0.256
53,0.275,0.563,294027.0,0.704,0.0,4,0.114,-4.76,0,0.107,5215,0.372
10,0.823,0.415,411893.0,0.627,0.0,11,0.916,-18.838,0,0.911,17535,0.0497
26,0.991,0.318,308000.0,0.129,0.878,11,0.0907,-19.925,0,0.0424,2749,0.035
49,0.971,0.253,87341.0,0.0477,0.225,4,0.104,-26.098,0,0.0376,17196,0.0694
23,0.949,0.157,320627.0,0.225,0.183,8,0.102,-16.001,0,0.0399,9055,0.0755
49,0.00255,0.521,,0.951,0.0,10,0.226,-6.214,0,0.0894,3946,0.351
50,0.993,0.0897,,0.0413,0.94,10,0.0902,-28.777,0,0.0512,26227,0.0382
44,5.76e-05,0.364,236120.0,0.864,0.000562,4,0.0806,-3.388,0,0.0444,13639,0.325
65,0.00563,0.411,363853.0,0.893,0.00967,10,0.149,-3.646,0,0.139,26227,0.513
60,0.305,0.578,234427.0,0.34,0.0,3,0.104,-8.027,0,0.0264,23926,0.223
35,0.874,0.58,,0.114,0.926,5,0.109,-28.686,0,0.0463,9187,0.922
47,0.931,0.605,240267.0,0.128,0.601,3,0.127,-18.793,1,0.109,11836,0.796
39,0.735,0.806,283000.0,0.23,2.21e-05,8,0.116,-9.174,1,0.0387,10511,0.665
45,0.792,0.45,229773.0,0.28,0.00043,10,0.136,-12.637,0,0.0279,25850,0.177
59,0.885,0.546,,0.244,9.21e-05,10,0.108,-12.515,1,0.0435,18666,0.412
62,0.741,0.486,244910.0,0.419,6.59e-05,8,0.096,-6.415,0,0.0563,26227,0.227
75,0.0729,0.659,,0.712,3.04e-05,10,0.367,-5.61,1,0.0782,313,0.202
0,0.859,0.55,239507.0,0.0298,0.803,10,0.106,-21.879,0,0.0532,26092,0.0774
36,0.993,0.25,139853.0,0.117,0.862,5,0.0744,-18.922,0,0.0444,4345,0.0694
53,0.937,0.328,177187.0,0.0976,4.21e-05,4,0.101,-13.828,1,0.0457,14529,0.127
66,0.0206,0.966,,0.633,4.06e-06,5,0.0715,-6.392,0,0.101,2107,0.767
12,0.756,0.475,138600.0,0.819,0.0,5,0.912,-15.857,0,0.95,22980,0.0929
49,0.00481,0.586,349680.0,0.858,0.469,0,0.238,-5.254,0,0.0313,5990,0.278
66,0.000921,0.486,199827.0,0.638,0.0,3,0.078,-6.231,0,0.0323,11196,0.178
32,0.274,0.34,135800.0,0.911,0.0459,7,0.412,-5.256,0,0.167,6950,0.393
64,0.00983,0.714,178177.0,0.884,0.0,2,0.439,-2.932,0,0.113,11347,0.584
28,0.98,0.362,213360.0,0.243,0.92,7,0.103,-19.732,0,0.0324,11718,0.242
75,0.431,0.67,245759.0,0.391,0.0,7,0.24,-9.939,1,0.0729,19573,0.108
14,0.975,0.321,164165.0,0.28,0.221,10,0.224,-16.41,0,0.0491,23671,0.0469
54,0.995,0.428,,0.0171,0.899,8,0.114,-23.331,1,0.0384,17026,0.0349
31,0.991,0.217,159493.0,0.0191,0.124,3,0.179,-23.515,0,0.0405,4283,0.039
46,0.0275,0.539,223081.0,0.77,0.0,11,0.115,-5.305,1,0.0347,5998,0.567
24,0.767,0.645,424960.0,0.675,0.0,1,0.697,-11.927,0,0.933,23802,0.499
43,0.504,0.665,178692.0,0.365,0.0,5,0.106,-8.206,1,0.0476,16100,0.271
42,0.98,0.411,389773.0,0.0681,0.949,9,0.0971,-17.935,1,0.0332,554,0.057
31,0.49,0.809,176667.0,0.657,0.0,8,0.0702,-7.021,0,0.118,541,0.9
67,0.165,0.774,209957.0,0.912,0.0,5,0.745,-2.787,1,0.347,26227,0.821
28,0.00796,0.365,194400.0,0.979,3.36e-06,10,0.401,-4.905,0,0.263,14969,0.259
32,1.41e-05,0.382,,0.955,0.164,4,0.325,-2.544,1,0.0673,1309,0.295
45,0.963,0.687,185907.0,0.292,0.469,3,0.109,-13.513,0,0.0397,4951,0.442
36,0.995,0.499,,0.051,0.916,5,0.0949,-32.684,1,0.0509,17744,0.56
51,0.794,0.626,113208.0,0.548,0.00123,8,0.402,-15.547,1,0.0565,1597,0.524
21,0.889,0.46,,0.638,0.0,4,0.69,-15.883,0,0.945,24786,0.271
11,0.906,0.19,108240.0,0.0108,0.544,10,0.113,-30.555,0,0.0433,7549,0.0392
21,0.806,0.594,,0.552,0.0,2,0.917,-8.825,0,0.959,17989,0.155
46,0.000202,0.446,,0.873,0.00488,9,0.137,-3.922,0,0.0517,344,0.321
77,0.175,0.696,194755.0,0.693,0.0,6,0.122,-4.64,0,0.044,6861,0.601
38,0.495,0.628,147667.0,0.627,3.91e-05,10,0.129,-14.334,0,0.0349,25540,0.896
36,0.669,0.479,173195.0,0.193,4.55e-05,8,0.136,-16.158,0,0.037,12475,0.65
60,0.168,0.839,199508.0,0.743,5.15e-05,5,0.132,-7.341,0,0.228,25641,0.261
42,0.245,0.727,247907.0,0.811,1.22e-05,3,0.192,-11.547,1,0.0385,25396,0.808
52,0.882,0.657,339560.0,0.384,0.00227,7,0.114,-12.259,0,0.0422,6229,0.374
51,0.0844,0.821,175647.0,0.487,0.0,2,0.101,-9.123,1,0.349,12642,0.278
79,0.211,0.845,200853.0,0.561,3.49e-06,4,0.0383,-5.253,1,0.0778,26227,0.811
19,0.951,0.43,282493.0,0.21,0.0,8,0.694,-23.328,0,0.511,24180,0.455
12,0.762,0.537,191172.0,0.735,0.0,5,0.878,-12.729,0,0.939,10621,0.152
40,0.028,0.78,220238.0,0.565,0.0415,9,0.499,-7.159,1,0.0474,24224,0.595
34,0.556,0.504,194707.0,0.415,0.0596,10,0.0985,-13.771,1,0.0346,19514,0.425
28,0.182,0.273,359600.0,0.415,0.00237,3,0.0815,-16.422,1,0.0618,23170,0.635
60,0.453,0.905,206500.0,0.562,0.000285,11,0.13,-7.884,0,0.0662,10289,0.507
52,0.0234,0.315,,0.97,2.03e-06,10,0.122,-5.424,0,0.483,11978,0.37
45,0.00347,0.47,199680.0,0.882,1.62e-06,9,0.372,-3.906,0,0.0638,13487,0.328
54,0.849,0.634,231572.0,0.402,7.36e-06,3,0.0678,-9.011,0,0.0313,21416,0.247
43,7.41e-05,0.508,186973.0,0.952,0.0,4,0.207,-2.888,0,0.0899,8164,0.544
52,0.00178,0.915,179280.0,0.556,0.0,9,0.125,-5.159,1,0.325,26227,0.123
12,0.979,0.61,118347.0,0.278,0.0,11,0.638,-15.58,0,0.959,26227,0.546
26,0.98,0.0699,281173.0,0.041,0.774,8,0.166,-25.759,0,0.0477,17253,0.0369
43,0.297,0.622,360160.0,0.618,0.895,2,0.152,-10.213,1,0.0315,24701,0.847
44,0.077,0.613,252604.0,0.585,0.00015,11,0.115,-6.693,0,0.0251,25674,0.644
36,0.4,0.746,91242.0,0.302,0.869,7,0.0395,-10.659,1,0.0906,26227,0.612
34,0.103,0.945,216353.0,0.734,0.51,1,0.0929,-7.216,1,0.133,6243,0.624
49,0.413,0.747,244547.0,0.673,0.458,0,0.156,-5.708,1,0.0437,3960,0.846
39,0.815,0.355,136773.0,0.483,9.4e-05,10,0.794,-13.527,0,0.0322,1004,0.571
44,0.512,0.751,,0.382,0.0,0,0.093,-12.231,0,0.039,3691,0.717
57,0.109,0.624,248432.0,0.536,0.000428,5,0.102,-9.575,1,0.0799,4948,0.131
65,0.964,0.577,126312.0,0.387,0.706,10,0.208,-8.607,0,0.274,11574,0.459
60,0.575,0.574,190087.0,0.254,2.14e-05,8,0.32,-10.962,1,0.0301,21450,0.293
45,0.992,0.326,176093.0,0.0239,0.362,5,0.209,-26.397,1,0.0561,16107,0.161
54,0.72,0.499,185422.0,0.187,1.23e-05,8,0.0822,-11.442,0,0.029,21535,0.0522
74,0.00139,0.613,189387.0,0.874,1.82e-06,5,0.656,-3.594,0,0.0697,2124,0.543
26,0.978,0.258,182267.0,0.195,0.78,3,0.0782,-14.63,0,0.0432,16825,0.103
41,0.995,0.382,410133.0,0.0098,0.891,3,0.0966,-32.488,1,0.0534,24627,0.0909
41,0.885,0.595,293798.0,0.0776,1.09e-05,8,0.103,-16.716,0,0.0344,7336,0.295
51,0.05,0.548,296000.0,0.802,1.76e-05,0,0.189,-7.092,0,0.0292,3358,0.705
36,0.604,0.36,439338.0,0.426,0.7,10,0.127,-14.435,0,0.0304,7561,0.54
69,0.000479,0.467,180880.0,0.958,0.199,7,0.299,-4.808,1,0.0775,11455,0.701
42,0.0876,0.482,,0.359,0.0333,11,0.33,-9.81,0,0.0521,26227,0.263
40,0.856,0.661,182093.0,0.217,0.0,6,0.158,-12.019,1,0.0361,17239,0.367
44,0.00302,0.724,,0.734,0.0944,4,0.0849,-6.068,0,0.0427,26227,0.288
8,0.92,0.182,,0.317,0.841,10,0.0908,-12.619,0,0.0357,22399,0.153
13,0.916,0.473,,0.911,3.97e-06,11,0.851,-8.462,1,0.903,18854,0.357
44,0.26,0.57,215853.0,0.528,0.0053,5,0.0857,-9.154,0,0.0262,26227,0.492
60,0.0946,0.785,215573.0,0.413,0.0,7,0.126,-11.84,0,0.151,22251,0.455
77,0.413,0.735,217387.0,0.453,0.0,11,0.104,-8.264,1,0.0602,3927,0.335
8,0.944,0.44,141040.0,0.14,0.00459,8,0.695,-18.336,0,0.0459,26227,0.186
44,0.917,0.383,208933.0,0.0248,0.0,2,0.0778,-15.854,1,0.0673,21464,0.237
31,0.985,0.403,641067.0,0.164,0.894,6,0.0956,-20.547,0,0.036,7486,0.192
47,0.0438,0.8,182453.0,0.654,0.0,9,0.104,-5.646,1,0.167,9391,0.753
2,0.977,0.175,240000.0,0.233,2.39e-05,8,0.132,-14.534,1,0.0403,14816,0.123
15,0.76,0.414,246562.0,0.908,0.0,0,0.964,-16.37,1,0.924,17726,0.084
51,0.132,0.751,,0.421,0.0291,2,0.105,-10.158,1,0.0649,18176,0.416
51,0.869,0.309,168387.0,0.449,0.075,2,0.0946,-11.292,0,0.0452,20258,0.375
0,0.961,0.237,235800.0,0.0751,0.945,4,0.0987,-21.441,1,0.0577,14026,0.326
17,0.933,0.719,88427.0,0.65,0.0,8,0.632,-10.603,0,0.926,16265,0.441
13,0.979,0.56,129419.0,0.117,0.0,2,0.785,-17.564,0,0.263,25198,0.259
61,0.637,0.661,,0.381,8.16e-05,7,0.0976,-8.052,1,0.0355,21776,0.19
41,0.529,0.581,368800.0,0.673,0.942,11,0.123,-8.963,1,0.04,4483,0.378
40,0.944,0.426,190733.0,0.145,1.74e-05,11,0.238,-12.006,0,0.0334,2178,0.24
44,0.0224,0.668,219733.0,0.781,0.000242,8,0.11,-3.889,1,0.0305,9171,0.551
39,2.42e-05,0.248,323936.0,0.931,0.84,4,0.168,-5.143,1,0.0642,2658,0.124
40,0.0621,0.683,164908.0,0.932,0.893,4,0.561,-6.147,1,0.303,20163,0.602
30,0.751,0.577,132800.0,0.963,0.0,10,0.943,-11.355,0,0.912,3953,0.176
28,0.0193,0.496,189284.0,0.947,1.94e-06,2,0.24,-4.723,1,0.0331,25052,0.598
37,0.00149,0.559,206815.0,0.916,4.67e-05,10,0.0879,-5.809,0,0.0383,611,0.784
66,0.542,0.404,351640.0,0.664,0.00402,4,0.11,-6.698,0,0.0407,2019,0.0949
42,0.831,0.318,246147.0,0.153,0.0263,6,0.126,-12.97,0,0.0397,15617,0.324
11,0.94,0.394,172493.0,0.349,0.00563,10,0.577,-10.182,0,0.0448,11359,0.501
46,0.734,0.742,175173.0,0.501,2.41e-06,7,0.178,-7.404,1,0.042,4460,0.37
53,0.671,0.745,255215.0,0.344,0.607,0,0.129,-11.841,1,0.0302,26224,0.24
61,0.0134,0.793,,0.77,0.0,10,0.258,-5.281,0,0.314,23520,0.564
60,0.0405,0.806,211627.0,0.712,0.0,2,0.129,-3.656,1,0.078,10073,0.845
26,0.781,0.682,,0.461,0.0,2,0.915,-13.251,0,0.949,19268,0.564
13,0.712,0.6,,0.723,0.0,2,0.678,-10.13,1,0.956,19470,0.171
39,0.0152,0.734,193493.0,0.443,7.17e-05,3,0.316,-16.263,0,0.0473,10041,0.749
33,0.0786,0.83,256808.0,0.703,0.000113,9,0.0624,-5.74,0,0.0887,5999,0.779
40,0.000905,0.631,179093.0,0.887,0.000112,10,0.132,-7.111,0,0.0429,26227,0.781
34,0.389,0.523,177447.0,0.826,0.000475,2,0.0988,-6.217,0,0.036,19806,0.587
64,0.314,0.455,,0.437,0.0,7,0.501,-11.411,0,0.0278,20117,0.724
44,0.102,0.596,390680.0,0.726,0.901,10,0.0411,-8.54,0,0.0459,8898,0.725
42,0.298,0.555,153453.0,0.639,0.000645,3,0.638,-7.867,0,0.0313,7645,0.871
48,5.25e-05,0.401,299267.0,0.686,0.112,4,0.0791,-7.012,0,0.0405,23531,0.395
73,0.000552,0.214,193613.0,0.947,0.00352,7,0.238,-5.053,0,0.0507,14242,0.483
16,0.488,0.408,214760.0,0.484,9.55e-06,10,0.15,-5.227,0,0.0277,11684,0.362
42,3.48e-05,0.44,217533.0,0.954,0.314,4,0.0924,-5.11,0,0.137,15449,0.538
37,0.000318,0.482,230107.0,0.867,0.79,9,0.126,-7.807,1,0.0482,5769,0.499
23,0.983,0.512,,0.613,0.0,10,0.95,-11.84,0,0.948,21437,0.282
56,0.485,0.364,,0.498,0.000195,2,0.212,-7.949,0,0.0331,11954,0.333
26,0.989,0.279,480827.0,0.0327,0.842,8,0.0974,-28.085,0,0.0455,26227,0.105
8,0.985,0.196,,0.0793,0.0007,3,0.12,-18.544,0,0.0458,14034,0.0477
11,0.987,0.462,195067.0,0.343,2.46e-05,10,0.244,-14.598,1,0.0881,6543,0.565
46,0.937,0.813,74002.0,0.0743,0.936,4,0.0804,-11.91,0,0.0894,19610,0.561
27,0.394,0.474,340474.0,0.939,0.666,3,0.719,-5.786,0,0.0871,13431,0.899
24,0.992,0.693,,0.027,0.0,3,0.134,-13.506,1,0.0562,18237,0.402
58,0.343,0.867,,0.79,0.0131,4,0.245,-5.424,0,0.0518,2659,0.814
58,0.84,0.608,229161.0,0.157,5.97e-05,3,0.129,-11.953,0,0.0341,26227,0.15
28,0.849,0.594,568048.0,0.645,0.0,9,0.699,-8.344,1,0.932,26227,0.717
68,0.0554,0.762,278720.0,0.641,0.0,4,0.454,-6.784,0,0.209,23101,0.368
50,0.864,0.731,344320.0,0.3,0.809,2,0.104,-14.641,1,0.0336,3203,0.398
29,0.00203,0.46,208440.0,0.882,0.0103,4,0.0996,-4.91,0,0.0641,11044,0.658
30,0.425,0.632,214840.0,0.62,0.0,6,0.0853,-10.875,0,0.109,11140,0.815
44,0.401,0.633,,0.632,5.83e-05,3,0.372,-9.441,0,0.0835,8014,0.597
45,0.245,0.759,173573.0,0.344,0.0104,5,0.125,-13.638,0,0.443,15618,0.5
5,0.989,0.471,86373.0,0.29,0.123,6,0.209,-14.452,0,0.0601,18166,0.526
58,0.547,0.509,133080.0,0.38,1.21e-06,10,0.36,-7.479,0,0.158,7301,0.249
79,0.212,0.877,162053.0,0.514,0.0,5,0.154,-5.585,1,0.0657,26227,0.272
50,0.0651,0.579,178520.0,0.561,8.95e-06,11,0.0953,-7.364,0,0.0401,778,0.192
12,0.943,0.291,239787.0,0.177,1.12e-06,1,0.121,-19.026,0,0.0815,19832,0.125
61,0.0383,0.575,,0.648,0.0,10,0.364,-4.747,0,0.0333,26227,0.494
69,0.0729,0.841,294867.0,0.629,0.0,4,0.0742,-5.351,0,0.0442,25648,0.87
20,0.931,0.719,32987.0,0.571,0.0,10,0.651,-9.292,0,0.946,1756,0.741
60,0.00203,0.681,,0.729,0.0,3,0.148,-3.99,0,0.0326,7382,0.101
69,0.262,0.551,141507.0,0.86,4.57e-06,10,0.0558,-7.839,0,0.0796,9632,0.723
